   2.5326991e+01   5.3319306e+01   9.4755758e+01   1.8498802e+02   3.7791961e+02
   2.5210800e+01   5.3273000e+01   9.4308000e+01   1.8584450e+02   3.9414620e+02
   2.4797200e+01   5.1765300e+01   8.7058900e+01   1.7147910e+02   2.4771500e+02
   2.5234600e+01   5.2845100e+01   9.3280900e+01   1.8146760e+02   3.6967200e+02
   3.8435974e+03   1.4952674e+04   5.5954108e+04   2.7959759e+05   1.1031760e+06
